jobId,title,companyName,location,experience,minimumExperience,maximumExperience,minimumSalary,maximumSalary,salary,currency,jobUploaded,jobDescription,tagsAndSkills,companyId,ReviewsCount,AggregateRating,suggested_role,role_evidence,role_score
260925029699,Business Analyst,Vision Beyond Resources India,"Hyderabad, Pune, Bengaluru",12-18 Yrs,12,18,3500000,4000000,35-40 Lacs PA,INR,7 Days Ago,Should be from Pharma domain only<br><br>Good experience in Regulatory Affairs and worked on Veeva and Acumulus,"Business Analyst,Regulatory Affairs,Pharma,acumulus,Veeva,Confluence,JIRA,Regulatory",152758,965,3.7,Data Analyst,title:business analyst; skills:business analyst,8.16
260925027081,RPA Developer (Immediate Joiner),Mount Talent Consulting,"Hybrid - Hyderabad, Pune, Bengaluru",5-8 Yrs,5,8,1500000,2000000,15-20 Lacs PA,INR,7 Days Ago,"5 - 10 years of experience. Additional Responsibilities: . Ability to develop value-creating strategies and models that enable clients to innovate,drive growth and increase their business profitability <br><br>Required Skills & Experience: Strong hands-on experience with RPA platforms: Automation Anywhere,UIPath,BluePrism,Microsoft Power Automate","UiPath,Automation,RPA Developer,BluePrism,Python,Automation Anywhere,Development,Rpa Development",259646,965,3.7,Software Engineer,title:developer; skills:developer,7.09
260925010606,Hiring For CCAI QA- Pan  India- FTE position,Cerebra,"Hyderabad, Pune, Bengaluru",5-10 Yrs,5,10,1500000,3000000,15-30 Lacs PA,INR,7 Days Ago,"<p>CCAI QA</p><p>Exp: 5+yrs</p><p>Location: Pan India</p><p>MOD: Hybrid</p><p>CTC offered: Open</p><p>Notice Perios: only 0-30days/ Serving max 30days</p><br /><br /><p>JD:</p><p>CCAAS, Gen AI, Cyara/ dialogflow</p><p>Genesys</p><br /><br />","Cyara,CCAAS,Gen ai,genesys,Quality assurance,Artificial Intelligence,Pan,Positioning",1790532,14,3.4,AI/ML Engineer,skills:artificial intelligence,2.0
170925036075,Sitecore Developer,Techno Facts Solutions,"Hyderabad, Pune, Bengaluru",8-13 Yrs,8,13,1300000,1500000,13-15 Lacs PA,INR,7 Days Ago,"<p> </p><p>Job Description<br /></p><p>We are looking for a Back-End Development with experience in in Sitecore, .NET, CSS3, JavaScript, jQuery, responsive web development, and Bootstrap. </p><ul><li>    6+ years of .NET experience and above 8-10 years of experience in Sitecore CMS with Strong Hands-on experience in Application development using Sitecore 10.0+ (or later), SXA, C#, ASP.NET, MVC, REST API, SQL Server, and LINQ.<br />•    Experience in developing web applications with SXA preferred.<br />•    Experience in Sitecore 10 on Azure PaaS.<br />•    Experience in Sitecore 10 development. Good understanding of SXA, customizing Sitecore Pipelines, SOLR implementation.<br />•    Have Good Understanding & implementation experience of HELIX design principles.<br />•    Experience in working with TDS, Unicorn.<br />•    Experience with any version control systems like GIT, Bitbucket<br />•    Good understanding & working knowledge on Continuous Integration & Automated deployments.<br />•    Experience in creating and consuming REST APIs<br />•    Experience in working on Sitecore Integrations with Salesforce, SFMC, CRMs.<br />•    Good Understanding of Sitecore Modules like Personalization, Sitecore Forms, Sitecore Analytics, Email Experience Manager.<br />•    Knowledge in the design and development of multi-lingual multi-region websites.<br />•    Web development and design experience with HTML5 JavaScript jQuery Bootstrap ReactJS CSS3 and Razor syntax align with Sitecore development<br />•    Sitecore 9.x Certification preferred.<br />•    Should have very good communication Skills<br />•    Primary Skills<br />o    Sitecore 10, SXA, HELIX<br />o    ASP.NET, C#, SQL Server<br />o    Secondary Skills<br />o    HTML5, CSS3, jQuery, JavaScript, Angular, ReactJS<br />•    Deliver the new website and redesign web site projects by identifying the suited page template and component configurations and handover to UI and Content authors to deliver the pages.<br />•    Driver the Form integration and API integrations (IDM, MuleSoft etc.) on any web site for implementation.<br />•    Standardization of GTM and SEO implementation by identifying the attributes at component level and help with the direction to UI team.<br />•    Execute all deployment) for all projects by adapting to project prescribed guideline.<br />•    Participate in any POC and deliver the required outcome to architect counsel.  <br />•    Helping Content Authors and QA Team <br />•    Feasibility analysis on the requirement/designs  </li></ul><br /><br />","Sitecore Development,Sitecore Helix,Sxa,Rest Web Api,Sitecore Cms,GIT,Azure Cloud,Microsoft Azure",3812074,965,3.7,Software Engineer,title:developer,5.09
31025019897,GenAI Data Scientist,BOT Tech,"Hybrid - Noida, Pune, Gurugram, Bengaluru",5-10 Yrs,5,10,2000000,3500000,20-35 Lacs PA,INR,Just Now,"Skills Required: 
 
•	Strong Gen AI and expert in Python coding required.
•	NLP and LLM
•	Oops concepts
        Should have done Gen AI projects.","Gen AI,Python,NLP,LLM,Machine Learning,Gen,Data,Machine",123994902,965,3.7,AI/ML Engineer,skills:machine learning; skills:nlp; description:nlp; title:genai,10.55
300925029464,Gcp Architect,Pixelcode Technologies India,"Hyderabad, Pune",8-13 Yrs,8,13,2000000,3250000,20-32.5 Lacs PA,INR,3 Days Ago,Proven experience designing and maintaining CI / CD pipelines in GitHub or similar tools. In-depth knowledge of cloud security frameworks and compliance requirements. <br><br>Experience leading cloud transformation and migration projects at scale. Ability to troubleshoot complex issues and deliver robust technical solutions. <br><br>The candidate must be willing to travel to onsite (UK),"GCP,Cloud Architecture,Workflow,Cloud,Architecture",6583364,965,3.7,Cloud Engineer,skills:cloud architect,2.0
300925022022,Senior Database Developer,Techno Facts Solutions,"Pune, Chennai, Bengaluru",5-8 Yrs,5,8,1100000,1200000,11-12 Lacs PA,INR,3 Days Ago,"<p> Database developer with expertise in <strong>Redshift and PostgreSQL</strong>. Designs scalable schemas, migration scripts, and indexing strategies. Supports analytics teams in modern data warehousing and ETL optimization. Ensures query tuning and data integrity across environments. </p><br /><br />","Postgresql,Redshift Db,Query Tuning,Data Engineering,Migration scripts,Data Warehousing,ETL Optimization,Schematic Design",3812074,965,3.7,Software Engineer,title:developer; description:developer,5.59
300925015421,Software Developer - Oracle forms and reports,Logic Planet,"Pune, Bengaluru",10-14 Yrs,10,14,1000000,2000000,10-20 Lacs PA,INR,3 Days Ago,"Required Skills and Qualifications:  . 3+ years of experience with Oracle Forms and Reports (10g or higher).  . Strong hands-on expertise in PL / SQL programming,SQL performance tuning,and database design.  <br><br>Experience in creating and customizing reports and data entry forms.  <br><br>Good understanding of SDLC processes and Agile methodologies","Insurance,PLSQL,Oracle Forms,Oracle Reports,Oracle,Software,Oracle Workflows,Software development",474295,965,3.7,Software Engineer,title:software developer; title:developer; skills:software development,12.27
300925011254,Lead DevOps Engineer - Azure,Epam Systems,"Hybrid - Pune, Bengaluru, Delhi / NCR",8-13 Yrs,8,13,3250000,3750000,32.5-37.5 Lacs PA,INR,3 Days Ago,"Strong CI / CD pipeline configuration and management experience (GitHub Actions,Jenkins)<br><br>Hands-on experience with cloud platforms (Azure required<br><br>Solid experience with artifact management and quality gates (Artifactory,SonarQube)<br><br>Experience with monitoring,logging,tracing (Grafana,Dynatrace,ClickHouse)","Github Actions,Microsoft Azure,Kubernetes,Terraform,Ansible,Azure Devops,SQL,Devops",6411,1809,3.7,Cloud Engineer,title:devops; skills:devops; title:devops engineer; skills:kubernetes; skills:terraform,18.21
290925006340,SAP S/4HANA ABAP Technical Consultant,Imedhas,"Hybrid - Pune, Bengaluru",5-8 Yrs,5,8,800000,1200000,8-12 Lacs PA,INR,4 Days Ago,"The ideal candidate will have hands-on experience in modern ABAP programming paradigms,CDS views,OData services,and Fiori enablement.  . Key Responsibilities:  . Design,develop,and optimize custom ABAP programs,enhancements,user exits,and BADIs in S / 4HANA<br><br>Experience in Agile / Scrum environments and DevOps pipelines","Fiori Apps,Odata Services,Sap Btp,Abap Development,Sap Hana,Sap Cloud Platform,Restfull Api,SAP Fiori",124455652,965,3.7,Cloud Engineer,description:devops,0.5
290925004563,Salesforce Developer,Sdna Global,"Hybrid - Hyderabad, Pune, Chennai",7-12 Yrs,7,12,2500000,3500000,25-35 Lacs PA,INR,4 Days Ago,"<p> </p><p><strong>Skill set needed :</strong> Salesforce LWC + Apex  + Integration + Experience cloud Must with Sales cloud or service cloud.</p><p><strong>Notice Period</strong> : Immediate to 30 days </p><p><strong>Location</strong> : Only Chennai, Hyderabad and Pune.</p>","Salesforce Sales Cloud,Service Cloud,Lwc,Apex,Salesforce,SAAS Sales,Sales,Development",1021110,965,3.7,Software Engineer,title:developer,5.09
280925004715,AI/ML Engineer - Generative AI & LLMs,Fabric,"Hyderabad, Pune",3-5 Yrs,3,5,1000000,1500000,10-15 Lacs PA,INR,4 Days Ago,"Must Have Skills <br><br>Fission Labs is hiring a Machine Learning Engineer (35 yrs) with hands-on experience in Python,Generative AI,LLMs,and Transformers for Hyderabad / Pune","LMS,Generative Ai,Data Processing,Deep Learning,Python,Large Language Model,Transformers,AIML",124577260,965,3.7,AI/ML Engineer,description:machine learning; title:ml engineer; skills:deep learning; title:generative ai; skills:generative ai,17.24
280925004505,"Data Science Architect (Python, AI/ML, Generative AI, LLM)",Fabric,"Hyderabad, Pune",9-14 Yrs,9,14,3500000,6000000,35-60 Lacs PA,INR,5 Days Ago,Must Have Skills,"AWS Bedrock,LLM,PyTorch,Python,TensorFlow,Generative AI,LangChain,AI",124577260,965,3.7,AI/ML Engineer,title:generative ai; skills:generative ai,8.13
270925011982,Senior Devops Engineer(AWS),Fabric,"Hyderabad, Pune",5-8 Yrs,5,8,1500000,2000000,15-20 Lacs PA,INR,6 Days Ago,Must Have Skills,"Linux Administration,DevOps Engineer,Github,Docker,AWS,Cloud Engineer,Cloud Formation Aws,CloudFormation",124577260,965,3.7,Cloud Engineer,skills:cloud engineer; title:devops; skills:devops; title:devops engineer; skills:devops engineer,18.21
260925028088,React JS Developer,Keya Anand Solutions,"Pune, Bengaluru, Delhi / NCR",8-13 Yrs,8,13,1400000,2250000,14-22.5 Lacs PA,INR,7 Days Ago,"The ideal candidate should be capable of working across versions,ensuring code quality,performance,scalability,and mentoring younger developers.  <br><br>Required Qualifications / Skills<br><br>Experience: 8+ years of professional front-end development experience<br><br>State management experience: Redux,Context API,MobX or similar.  <br><br>Experience with routing (e.g","React.Js,Class components,Hooks,Class,Development,Javascript,Components",657931,965,3.7,Software Engineer,title:developer; description:developer,5.59
260925016316,Google Cloud Engineer,66degrees,"Hybrid - Pune, Bengaluru",4-7 Yrs,4,7,800000,1800000,8-18 Lacs PA,INR,7 Days Ago,"<p><strong>Overview of 66degrees </strong></p><p>66degrees is a leading consulting and professional services company specializing in developing Al-focused, data-led solutions leveraging the latest advancements in cloud technology. With our unmatched engineering capabilities and vast industry experience, we help the world's leading brands transform their business challenges into opportunities and shape the future of work. At 66degrees, we believe in embracing the challenge and winning together. These values not only guide us in achieving our goals as a company but also for our people. We are dedicated to creating a significant impact for our employees by fostering a culture that sparks innovation and supports professional and personal growth along the way. </p><br /><p><strong>Role Overview </strong></p><p>We are seeking a highly skilled and experienced Google Cloud and Workspace Engineer/Administrator to join our dynamic team. In this role, you will be responsible for the comprehensive management and administration of all Google products, projects, sandboxes, and related infrastructure within the Google Cloud Platform (GCP), alongside the administration of Google Workspace. You will play a crucial role in ensuring the stability, security, and optimal performance of our cloud and collaboration environments.</p><br /><p><strong>Key Responsibilities: </strong></p><p><strong>Google Cloud Platform Administration:</strong></p><ul><li>Manage and administer Google Cloud projects, including creation, configuration, and resource allocation.</li><li>Oversee the deployment, monitoring, and maintenance of various Google Cloud services (e.g., Compute Engine, Cloud Storage, Cloud SQL, BigQuery, Kubernetes Engine).</li><li>Implement and enforce security best practices within GCP, including IAM, network security, and data encryption.</li><li>Monitor cloud resource usage, identify cost optimization opportunities, and implement efficiency improvements.</li><li>Troubleshoot and resolve cloud infrastructure issues in a timely manner.</li></ul><p><strong>Google Workspace Administration:</strong></p><ul><li>Administer and support Google Workspace services, including Gmail, Drive, Calendar, Meet, and Chat.</li><li>Manage user accounts, groups, organizational units, and access permissions within Google Workspace.</li><li>Implement and enforce security and compliance policies for Google Workspace.</li><li>Provide technical support and guidance to users on Google Workspace features and best practices.</li><li>Monitor Google Workspace usage and identify opportunities for optimization.</li></ul><p><strong>Cloud adoption strategy:</strong> </p><ul><li>The ability to align the SLZ deployment with the larger Cloud Adoption Framework (CAF) and a clear business case for moving workloads to a sovereign cloud environment.</li><li>Manage the overall setup and configuration of SLZ</li></ul><p><strong>Product and Sandbox Management:</strong></p><ul><li>Administer and support various Google products and applications integrated with <strong>GCP and Google Workspace.</strong></li><li>Manage and maintain sandbox environments for development, testing, and experimentation.</li><li>Ensure proper access control and resource allocation for sandbox users.</li></ul><p><strong>Automation and Scripting:</strong></p><ul><li>Develop and implement automation scripts (e.g., Python, Bash, Terraform) for routine cloud and Workspace operations and infrastructure provisioning.</li><li>Utilize Infrastructure as Code (IaC) principles to manage and deploy cloud resources.</li></ul><p><strong>Monitoring and Alerting:</strong></p><ul><li>Set up and manage monitoring tools and dashboards for cloud infrastructure and applications, as well as Google Workspace.</li><li>Configure alerts and notifications for critical events and performance thresholds.</li></ul><p><strong>Network Segmentation:</strong></p><ul><li>Implement strong network segmentation using VPCs, subnets, and firewall rules to isolate different environments (e.g., production, development, staging) and workloads within the SLZ.</li></ul><p><strong>Identity and Access Management (IAM):</strong></p><ul><li>Establish a robust IAM strategy with granular permissions, principle of least privilege, and multi-factor authentication (MFA) for all access to the SLZ, leveraging Google Cloud IAM roles and custom roles as needed.</li></ul><p><strong>Logging and Monitoring:</strong></p><ul><li>Configure comprehensive logging and monitoring capabilities using Cloud Logging and Cloud Monitoring to capture all activities, security events, and resource utilization within the SLZ, enabling proactive threat detection and compliance auditing.</li></ul><p><strong>Security Services Integration:</strong></p><ul><li>Integrate native Google Cloud security services such as Security Command Center, Cloud Armor, and Cloud IDS/IPS to enhance threat protection, vulnerability management, and real-time anomaly detection within the SLZ.</li></ul><p><strong>Documentation:</strong></p><ul><li>Create and maintain comprehensive documentation for cloud and Workspace architecture, configurations, and operational procedures.</li></ul><p><strong>Collaboration:</strong></p><ul><li>Collaborate with development, operations, and security teams to ensure seamless integration and support of cloud and collaboration solutions.</li><li>Provide technical guidance and support to internal teams on GCP and Google Workspace best practices.</li></ul><br /><p><strong>Qualifications: </strong></p><ul><li>Bachelor's degree in Computer Science, Information Technology, or a related field, or equivalent practical experience.</li><li>Proven experience as a Google Cloud Engineer/Administrator or similar role.</li><li>Proven experience in administering Google Workspace.</li><li>Proven experience in establishing, maintaining, and managing Google Cloud billing accounts,cloud spends and overall financials ensuring strict adherence to financial policies and regulatory requirements.</li><li>In-depth knowledge of Google Cloud Platform services and architecture.</li><li>Strong understanding of networking concepts (VPC, VPN, Load Balancing) in a cloud environment.</li><li>Experience with identity and access management (IAM) in GCP and user management in Google Workspace.</li><li>Proficiency in scripting languages (e.g., Python, Bash) </li><li>Proficiency in executing the core Terraform workflow</li><li>Expertise in managing Terraform state, including local and remote backends, state locking, and handling sensitive data.</li><li>Experience with containerization technologies (Docker, Kubernetes).</li><li>Familiarity with CI/CD pipelines and DevOps principles.</li><li>Excellent problem-solving and troubleshooting skills.</li><li>Strong communication and interpersonal skills.<br /> </li></ul><p><strong>Preferred Qualifications:</strong><br /></p><ul><li>Google Cloud certification (e.g., Professional Cloud Architect, Professional Cloud Engineer).</li><li>Google Workspace certification (e.g., Google Workspace Administrator).</li><li>Experience with hybrid cloud environments.</li><li>Knowledge of database administration on GCP (e.g., Cloud SQL, Cloud Spanner).</li><li>Experience with big data technologies on GCP (e.g., BigQuery, Dataflow).</li></ul><br /><p><em>66degrees is an Equal Opportunity employer. All qualified applicants will receive consideration for employment without regard to actual or perceived race, color, religion, sex, gender, gender identity, national origin, age, weight, height, marital status, sexual orientation, veteran status, disability status or other legally protected class.</em></p>","Data Flow,Google Workspace Admin,Google Cloud Platforms,Google Cloud Platform Administration,Python,Cloud Sql,Cloud Storage,Pubsub",6021268,28,2.6,Cloud Engineer,title:cloud engineer; description:cloud engineer; description:cloud architect; description:cloud infrastructure; description:devops,9.14
